st1,st2,st3,lon,lat,area
020978,950261,950259,135.87076321816798,35.6517632177916,
960643,081170,021003,135.71386952243998,35.134808883061794,108725440.01890463
081170,960643,950322,135.792727359201,35.1287620438062,75054120.24048269
960643,950324,950322,135.836508860613,35.039755270707,112454215.90782171
950324,960643,960644,135.803707587735,34.978295489299796,68185817.11002453
950371,071154,031110,135.34956414662096,33.8584735143633,57884561.021308385
071154,950371,950372,135.27655719471298,33.87825574127609,182450729.7270631
031110,071154,121193,135.34645326773997,33.7877851509066,40255937.756105416
071154,950372,03P215,135.20358062976598,33.8415659292909,50555658.852924556
031112,950374,121193,135.416433082392,33.724069824409796,75482628.26894385
071154,031112,121193,135.348743535357,33.7187090358756,33809709.175412804
031112,071154,03P215,135.27887784929098,33.752707587347096,44751391.1682492
960653,031112,031122,135.01326713635203,33.4859133781029,
031112,950423,031122,134.69223564937798,33.5427999985386,
950363,950361,950362,134.770941148041,34.2991588307577,82743041.60410218
950361,950363,950369,134.881191151938,34.278205285321796,176640880.8387588
950363,960652,950369,134.97658711472099,34.170090273237605,438903441.37697715
950363,950422,960652,134.843873384088,34.023031184617196,
950359,950358,950360,134.936757458085,34.576578726327,101840338.22285327
950359,950361,950369,134.97702803062498,34.395987983207405,270920754.440665
950361,950359,950360,134.90870081736298,34.4699328823113,127954160.43189327
021004,950359,950369,135.08982199343401,34.3882202903877,251933218.8351929
950359,021004,950356,135.125256532959,34.526714824215894,298665873.64340407
950352,950359,950356,135.05102757993,34.686183694734,186651481.14415506
950358,950359,950352,134.982173609349,34.6804340437566,54989189.8155502
960673,950363,950362,134.678782914786,34.2398456856654,74775049.12952545
031112,03P216,950423,134.82987181438497,33.7124567455005,
950422,03P216,03P215,134.794776280956,33.8156115096591,
03P216,031112,03P215,135.040819917465,33.7546208796654,
031120,031121,950442,133.873169987469,33.4685376708474,116035386.94489184
950445,031120,940083,133.547006050458,33.489780730329,63814429.74185427
031120,950445,031121,133.706298882915,33.4358638385574,
950439,031120,950442,133.789456656306,33.5641180921827,137104537.44658193
031119,010846,970830,133.405375354944,33.686087291043,121436644.44750226
010846,021046,970830,133.37837595515398,33.8288874705969,144646024.01056963
010846,950431,021046,133.43690140868998,33.9070051410486,129765914.86104298
950431,950419,950428,133.608985058604,33.9777386056614,96174906.28458662
950419,960674,950428,133.721224966824,34.0114280393811,148436509.71052787
960674,950419,111189,133.763081650737,33.9454811863926,114730919.64512604
950423,031116,950424,134.449748970471,33.7184831094705,106771802.61225183
03P216,031116,950423,134.52275356261498,33.7706932366023,41357404.633336894
93102,020997,071161,137.391336752274,34.7735596299333,92561593.21485887
020997,93102,950303,137.343836402784,34.853339840781004,80187170.716062
031105,061149,950314,136.75825664328298,34.304445672354,74066404.1933267
031105,061148,061149,136.727464209501,34.3832918149512,93607750.22039352
940065,031105,950314,136.810898225265,34.3606990794507,38812100.06031302
061148,031105,940065,136.78010579148298,34.4395452220479,63662966.50167966
940063,950300,960629,137.10909398937298,35.1651325430592,117340180.80019544
960631,950299,960633,136.781599745406,35.0716296569496,164004820.08891088
960631,960632,950304,136.84040591753399,34.9005543745221,27190694.846099243
020993,970812,950291,136.508129845131,35.400292836678005,43669343.4576311
950321,970812,960638,136.30992491427298,35.3463078263856,165299884.799367
970812,950285,960638,136.394301382449,35.468532996312895,291934233.6437213
970812,020993,950285,136.487806937625,35.4884319135555,93203604.33743902
970812,950321,021101,136.389587090592,35.241120072879596,317272961.208119
950294,970812,021101,136.508852239551,35.22727632006,136264548.45264775
970812,950294,950291,136.524179446677,35.316249977471095,60236097.00241141
950299,970822,960633,136.75696057623603,35.17710029783069,103506852.53026961
970822,950294,960633,136.67850589582198,35.189698696531494,211721542.24844635
950294,970822,031128,136.690005372426,35.3077610781126,124950905.74083
970822,940060,031128,136.792188433098,35.4071400068925,126560257.28100081
950260,960579,960580,136.132511180754,35.86258336200209,122091942.69082876
960579,940055,020975,136.12202783586002,36.0996539342406,169803394.97975108
960579,950257,940055,136.198685915952,36.1116147200424,133640725.57305679
950259,960579,020975,136.060963419579,36.0042741518394,153845747.73451158
960580,960579,950259,136.06330802176197,35.9133191482494,113635672.12259127
960512,020869,950118,145.183572230796,43.38587015474909,183873110.67699477
020869,950115,950113,145.098409961208,43.5847133881038,113459411.89000894
950118,020869,950113,145.092919013691,43.4916239133156,178690205.03628692
950115,020869,950109,145.16478045682797,43.74129272860379,
950109,020869,950119,145.38799013696098,43.6429793715894,
020869,05S050,950119,145.55301245641198,43.4126424462522,
960517,020884,940013,140.88679471485298,43.152335762190596,104672361.03108846
020884,960517,950120,140.74219486961698,43.19057553216449,169443638.50239357
960517,940013,970785,141.07326443934897,43.33289565739529,
950120,960517,970785,140.928664594113,43.3711354273692,
940018,950147,081173,140.949280412325,42.0795160758885,
950147,020892,081173,140.94492337140602,41.8683291923556,350243171.39816284
940022,950147,960529,140.74219447298998,41.9443787649711,72337322.57246509
950147,940022,020892,140.813486246433,41.8656881818164,204537038.47016835
950139,970792,081173,141.180787362648,42.26388635634989,
970792,940018,081173,141.041109991782,42.205363550549094,
970792,950139,950135,141.158381976744,42.5418186310095,320053622.0196103
061150,970792,950135,141.004169146236,42.5445289866135,201835061.08353668
940018,970792,061150,140.95999057120198,42.446651619329096,125687079.07906628
960526,061150,960525,140.83351352683798,42.5234836986861,49619532.00461136
960526,940018,061150,140.8917687474,42.4644346748457,35585542.38714325
020877,020872,950117,141.552501214212,43.372258095091205,252437855.47701448
950117,020872,970785,141.458696188986,43.506722909598295,210251515.05644178
020872,940008,970785,141.485092635744,43.6564849145667,328976195.6828192
020872,960509,940008,141.65283012031801,43.695318090527394,515084950.37332106
960522,960523,950136,141.51477122425499,42.7667719970898,189837560.1099568
960522,950132,940014,141.709851837576,42.86142070993859,236324043.86381474
950132,960522,950136,141.667052384616,42.7521905843769,280893505.0130881
940013,020876,970785,141.23502869130598,43.34323472405189,
020876,950117,970785,141.368435265981,43.4188360264989,129054766.63262025
020876,020877,950117,141.46224029120697,43.28437121199179,234174011.42262194
960523,950128,950135,141.243335690523,42.799866235334996,355333014.257781
950128,950129,950135,141.068769508887,42.828096509691896,449821569.9165508
950129,950128,940013,141.05409093355797,42.9980720474382,514181055.3389726
960522,950128,960523,141.410805935157,42.8720441498217,212177103.24249405
950239,950240,960568,138.922200407265,37.3625640785958,168400735.4066885
020961,950239,960568,139.029345714996,37.43889853572001,90208792.49070992
950239,950238,970810,138.97858388835297,37.5694918674141,110659602.84222105
950238,950239,020961,139.042300959342,37.5530284579197,86520690.23734342
950240,970807,960566,138.74495666341198,37.4448554952978,64800504.90198171
960566,970807,950237,138.741798339276,37.563579636362995,60309927.197722614
970807,970810,950237,138.81290488124398,37.5815461255344,116055687.02578364
970807,950239,970810,138.88539926108098,37.514951143365295,118982617.01696804
950239,970807,950240,138.841971024339,37.4221532767467,199350115.13704637
020952,950242,950246,138.927922671648,36.9952500223416,275636108.2564276
950240,950242,960568,138.90077223363,37.2620133573402,170676294.97715867
950242,950240,950246,138.83764213393798,37.153220730357596,195876572.66716993
020963,020961,960568,139.11237005506499,37.335541459461304,319142588.8883127
020961,020963,950206,139.227057815142,37.3298512778697,317511946.7976445
950242,020963,960568,139.05313262939998,37.2107854399776,241172366.18587852
020963,950242,020952,139.06666401612597,37.049963128817105,502778822.5357341
020963,020952,950220,139.16371520336997,36.9178619919186,322494912.9658161
020964,950244,020962,138.55304789954099,37.12906432057349,102904678.16840684
950244,950246,020962,138.677530763343,37.0911931823994,156866010.16700643
960752,020954,020955,138.959890141248,36.5050102075593,159695088.17532554
020952,960752,950220,139.100262469278,36.711763919787,243712912.96865946
020958,960613,950264,138.72086846913902,35.8800620909544,365836933.00897723
960613,020958,020957,138.72348642398399,36.0311772729249,414851761.9704855
020956,960753,93005,139.27579120464898,36.127179699055496,108578611.91822332
020956,960592,960753,139.182957455619,36.1650824024061,249924100.43227297
950222,020956,93005,139.29614292594,36.2664633262998,124919340.39479165
960592,020956,020955,139.098760486158,36.295606426365,158860348.7715255
020956,960752,020955,139.095459169656,36.397125769082095,196113448.31348065
960506,960508,940007,142.475685976503,43.74115380416429,167253338.25351393
020862,960508,960506,142.393715041083,43.8410214747318,244564362.34040242
020865,960508,020862,142.24526174123102,43.780111810307396,196995331.2602611
960508,020871,940007,142.345664663268,43.61222392110869,219278811.02150142
020871,960508,020865,142.22895358220998,43.6575527564385,256530100.3382751
020871,960514,940007,142.340911015347,43.478151154059596,308974052.97111595
020880,960514,940012,142.440539434842,43.1562924881451,270808457.0775805
960514,970790,940012,142.279744142646,43.0792082560059,
970790,960516,940014,141.887878256487,43.0508389508868,461104184.56311387
960516,020877,940014,141.743701942227,43.1465368001448,265981147.93201554
960514,960516,970790,142.10941470062698,43.168497925146,
960516,960514,020871,142.14374864022298,43.36441344830099,503069542.7815383
950162,950164,111184,141.893006676927,39.81413593655849,94654864.95325993
950162,07S064,950164,141.880554062313,39.901126145334295,90829891.05459496
940019,950162,111184,142.343846888397,40.532961550808096,
07S064,950162,940019,142.33139427378302,40.61995175958389,
940027,020905,950164,141.73755372377698,39.9805166968185,182584705.63501114
07S064,940027,950164,141.826741334124,39.989144253643204,180047587.06129882
940027,07S064,07S063,141.817739717709,40.1401161396114,104638994.18180081
020903,940027,07S063,141.669450181479,40.231508440800596,234386634.26071733
940027,020903,020905,141.631231263753,40.1211261697983,316477379.7766851
960507,05S049,970784,144.340671252657,43.7186249376096,212707818.28911206
020870,05S049,940005,144.52278224973597,43.5529516435959,134615965.8662443
970784,05S049,020870,144.54191393637598,43.6245841746264,149599236.05762076
05S049,960513,940005,144.30966285713998,43.517257962321004,184861023.8239803
05S049,960507,960513,144.19842290891398,43.623986605056004,606830541.2004406
020861,960503,950111,143.480159829072,44.040684851397295,311433017.4756878
020866,020861,950111,143.401972348602,43.870902265020604,243911425.84350562
020881,940010,960531,144.53473799737498,43.02743871981059,236491538.90170547
960515,020881,960531,144.589974013221,43.142009729230494,235006666.26225775
020881,960515,950122,144.458615087094,43.2254559181104,160136090.42503577
970787,020867,940007,142.62571951498197,43.5517101707556,262701533.97004858
960514,970787,940007,142.492711747089,43.448172926182195,245298782.9848247
970787,960514,020880,142.520894005248,43.306650251865,265011081.92387813
970787,020880,960518,142.659007535847,43.2497437520841,292167890.6373299
091177,970787,960518,142.785520969905,43.3058633502297,290225350.5114279
020867,970787,091177,142.78041520719898,43.466307094583996,361085434.6026248
020879,020874,091177,143.039502892506,43.2860787885504,187686342.07113957
020879,091177,960518,142.913742219831,43.219104473318396,161744058.85805815
020879,960521,131199,143.151400514958,43.109673590834404,323605453.3201938
020874,020879,131199,143.156894325522,43.2521961358212,195298330.03156123
020887,020891,03S047,142.904261068041,42.455610394362,
950144,020891,950142,142.74265320710998,42.21440971517549,156890791.9763114
020891,950144,03S047,142.89816265461,42.2314979388489,195168848.20252383
020891,020890,950142,142.562849682594,42.355504275975,304925956.49859715
020891,020885,020890,142.55111912910002,42.569785291397096,
020891,020887,020885,142.73702106704698,42.6528031861107,
020887,950134,960521,143.06152864304397,42.8095412794005,194642746.6256213
950134,020887,03S047,143.01602001436197,42.5962743558924,
940011,020886,020883,143.55646662762902,42.979989524538,227840313.27763444
